event,event_name,position,athelete,country,mark
Marathon men,6th IAAF World Championships In Athletics,1,Abel Antón,ESP,2:13:16
Marathon men,6th IAAF World Championships In Athletics,2,Martín Fiz,ESP,2:13:21
Marathon men,6th IAAF World Championships In Athletics,3,Steve Moneghetti,AUS,2:14:16
Marathon men,6th IAAF World Championships In Athletics,4,Danilo Goffi,ITA,2:14:47
Marathon men,6th IAAF World Championships In Athletics,5,Luíz Antônio dos Santos,BRA,2:15:31
Marathon men,6th IAAF World Championships In Athletics,6,Fabián Roncero,ESP,2:16:53
Marathon men,6th IAAF World Championships In Athletics,7,Giacomo Leone,ITA,2:17:16
Marathon men,6th IAAF World Championships In Athletics,8,Azzeddine Sakhri,ALG,2:17:44
Marathon men,6th IAAF World Championships In Athletics,9,Eduard Tukhbatullin,RUS,2:17:44
Marathon men,6th IAAF World Championships In Athletics,10,Antonio Rodrigues,POR,2:17:54
Marathon men,6th IAAF World Championships In Athletics,11,Philippe Rémond,FRA,2:18:19
Marathon men,6th IAAF World Championships In Athletics,12,Xolile Yawa,RSA,2:18:37
Marathon men,6th IAAF World Championships In Athletics,13,Dave Scudamore,USA,2:18:41
Marathon men,6th IAAF World Championships In Athletics,14,Willy Kalombo Mwenze,COD,2:19:18
Marathon men,6th IAAF World Championships In Athletics,15,José Manuel García,ESP,2:19:31
Marathon men,6th IAAF World Championships In Athletics,16,Bruce Deacon,CAN,2:20:29
Marathon men,6th IAAF World Championships In Athletics,17,Dave Buzza,GBR,2:20:34
Marathon men,6th IAAF World Championships In Athletics,18,José Luis Molina,CRC,2:20:55
Marathon men,6th IAAF World Championships In Athletics,19,Nikólaos Poliás,GRE,2:21:03
Marathon men,6th IAAF World Championships In Athletics,20,El Mostafa Damaoui,MAR,2:21:05
Marathon men,6th IAAF World Championships In Athletics,21,Ahmed Hussein,ETH,2:21:08
Marathon men,6th IAAF World Championships In Athletics,22,Akira Manai,JPN,2:21:23
Marathon men,6th IAAF World Championships In Athletics,23,Vanderlei de Lima,BRA,2:21:48
Marathon men,6th IAAF World Championships In Athletics,24,Omar Daher Ghadid,DJI,2:21:57
Marathon men,6th IAAF World Championships In Athletics,25,Shinji Kawashima,JPN,2:22:33
Marathon men,6th IAAF World Championships In Athletics,26,Seung-do Baek,KOR,2:22:40
Marathon men,6th IAAF World Championships In Athletics,27,Sean Quilty,AUS,2:23:10
Marathon men,6th IAAF World Championships In Athletics,28,João Lopes,POR,2:23:15
Marathon men,6th IAAF World Championships In Athletics,29,Jean-Pierre Monciaux,FRA,2:23:19
Marathon men,6th IAAF World Championships In Athletics,30,Francesco Ingargiola,ITA,2:23:30
Marathon men,6th IAAF World Championships In Athletics,31,Stéphane Franke,GER,2:23:53
Marathon men,6th IAAF World Championships In Athletics,32,Karel David,CZE,2:24:42
