event,event_name,position,athelete,country,mark
High Jump women,1st IAAF World Championships in Athletics,1,Tamara Bykova,URS,2.01
High Jump women,1st IAAF World Championships in Athletics,2,Ulrike Meyfarth,FRG,1.99
High Jump women,1st IAAF World Championships in Athletics,3,Louise Ritter,USA,1.95
High Jump women,1st IAAF World Championships in Athletics,4,Coleen Sommer,USA,1.95
High Jump women,1st IAAF World Championships in Athletics,5,Kerstin Brandt,GDR,1.92
High Jump women,1st IAAF World Championships in Athletics,6,Debbie Brill,CAN,1.88
High Jump women,1st IAAF World Championships in Athletics,7,Susanne Beyer,GDR,1.88
High Jump women,1st IAAF World Championships in Athletics,8,Olga Juha,HUN,1.88
High Jump women,1st IAAF World Championships in Athletics,9,Vanessa Browne-Ward,AUS,1.88
High Jump women,1st IAAF World Championships in Athletics,10,Silvia Costa,CUB,1.84
High Jump women,1st IAAF World Championships in Athletics,10,Andrea Bienias,GDR,1.84
High Jump women,1st IAAF World Championships in Athletics,12,Maryse Éwanjé-Épée,FRA,1.84
High Jump women,1st IAAF World Championships in Athletics,12,Katalin Sterk,HUN,1.84
High Jump women,1st IAAF World Championships in Athletics,12,Minna Vehmasto,FIN,1.84
High Jump women,1st IAAF World Championships in Athletics,15,Christine Soetewey,BEL,1.84
High Jump women,1st IAAF World Championships in Athletics,16,Wenqin Yang,CHN,1.84
High Jump women,1st IAAF World Championships in Athletics,17,Larisa Kositsyna,URS,1.80
High Jump women,1st IAAF World Championships in Athletics,18,Dazhen Zheng,CHN,1.80
